Customer_ID,Date,Narration,Cheque Reference Number,Value Date,Withdrawal Amount,Deposit Amount,Closing Balance
CUST_00111111,2025-01-07 17:04:46,ATM-WDL-S1AC460369793805-SBI ATM TOWN CENTER,460369793805,2025-01-07,5629.58,0.0,14257.04
CUST_00111111,2025-01-08 01:41:11,UPI-TataPower-tatapower.bill@ybl-UTIB0001001-418329807518,418329807518,2025-01-08,500.92,0.0,13756.12
CUST_00111111,2025-01-08 10:31:02,UPI-Myntra-myntra.fashion@okhdfcbank-ICIC0000011-577006883183,577006883183,2025-01-08,2127.57,0.0,11628.55
CUST_00111111,2025-01-08 19:36:39,UPI-DividendCredit-zerodha.payout@ybl-HDFC0000060-469333105539,469333105539,2025-01-08,0.0,1808.87,13437.42
CUST_00111111,2025-01-09 04:51:57,UPI-Refund-amazon.refunds@okaxis-PAYTM0123456-548439945851,548439945851,2025-01-09,0.0,6101.06,19538.48
CUST_00111111,2025-01-09 13:36:42,UPI-Zomato-zomato.pay@ybl-HDFC0000060-500499659927,500499659927,2025-01-09,4535.7,0.0,15002.78
CUST_00111111,2025-01-09 21:58:50,UPI-Swiggy-swiggy.orders@paytm-ICIC0000011-416130961546,416130961546,2025-01-09,2738.06,0.0,12264.72
CUST_00111111,2025-01-10 07:42:28,UPI-ZerodhaBroking-zerodha.sip@okicici-HDFC0000060-518886761556,518886761556,2025-01-10,805.74,0.0,11458.98
CUST_00111111,2025-01-10 16:10:13,ACH-DR-HDFCLOANS-LN_PERSONAL_8821-EMI-470992005545,470992005545,2025-01-10,9167.184,0.0,2291.8
CUST_00111111,2025-01-11 01:26:22,UPI-BESCOM-bescom.utility@ibl-CNRB0001122-433160247737,433160247737,2025-01-11,625.13,0.0,1666.67
CUST_00111111,2025-01-11 10:28:10,UPI-Zepto-zepto.pay@paytm-KKBK0000456-492947223187,492947223187,2025-01-11,523.56,0.0,1143.11
CUST_00111111,2025-01-11 18:42:15,UPI-IRCTC-irctc.e-ticketing@ibl-SBIN0001234-401948728483,401948728483,2025-01-11,370.0,0.0,773.11
CUST_00111111,2025-01-12 04:01:24,UPI-DividendCredit-zerodha.payout@okicici-HDFC0000060-450517242990,450517242990,2025-01-12,0.0,645.34,1418.45
CUST_00111111,2025-01-12 13:22:25,ACH-CR-SALARY-TATAMOTORS-NETSALARY-484290022510,484290022510,2025-01-12,0.0,47261.36,48679.81
CUST_00111111,2025-01-12 21:29:12,UPI-GrowwNextbill-groww.mf@okicici-ICIC0000011-546722735893,546722735893,2025-01-12,6631.43,0.0,42048.38
CUST_00111111,2025-01-13 06:36:39,UPI-Zepto-zepto.pay@paytm-KKBK0000456-406393512837,406393512837,2025-01-13,12199.04,0.0,29849.34
CUST_00111111,2025-01-13 15:26:38,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@okicici-UTIB0001001-464673296154,464673296154,2025-01-13,2945.78,0.0,26903.56
CUST_00111111,2025-01-14 00:56:01,UPI-Zomato-zomato.pay@ybl-HDFC0000060-549295649477,549295649477,2025-01-14,1339.86,0.0,25563.7
CUST_00111111,2025-01-14 09:39:21,ATM-WDL-S1AC469428691627-SBI ATM TOWN CENTER,469428691627,2025-01-14,680.91,0.0,24882.79
CUST_00111111,2025-01-14 18:12:03,UPI-OlaCabs-olacabs@ibl-ICIC0000011-550018541150,550018541150,2025-01-14,6728.88,0.0,18153.91
CUST_00111111,2025-01-15 03:42:02,UPI-IRCTC-irctc.e-ticketing@ibl-SBIN0001234-508712993690,508712993690,2025-01-15,50.0,0.0,18103.91
CUST_00111111,2025-01-15 12:19:02,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@okhdfcbank-UTIB0001001-545597733835,545597733835,2025-01-15,4483.3,0.0,13620.61
CUST_00111111,2025-01-15 21:00:14,UPI-TataPower-tatapower.bill@paytm-UTIB0001001-490469302364,490469302364,2025-01-15,3680.24,0.0,9940.37
CUST_00111111,2025-01-16 05:56:22,UPI-DividendCredit-zerodha.payout@paytm-HDFC0000060-462656873202,462656873202,2025-01-16,0.0,1209.73,11150.1
CUST_00111111,2025-01-16 15:24:45,UPI-DividendCredit-zerodha.payout@ybl-HDFC0000060-415595468470,415595468470,2025-01-16,0.0,5071.32,16221.42
CUST_00111111,2025-01-16 23:34:20,UPI-AirtelRecharge-airtel.bill@paytm-SBIN0001234-493886419137,493886419137,2025-01-16,1888.71,0.0,14332.71
CUST_00111111,2025-01-17 08:46:58,UPI-DividendCredit-zerodha.payout@ybl-HDFC0000060-536017223847,536017223847,2025-01-17,0.0,1031.22,15363.93
CUST_00111111,2025-01-17 18:13:06,UPI-Zomato-zomato.pay@okhdfcbank-HDFC0000060-557071434074,557071434074,2025-01-17,3927.42,0.0,11436.51
CUST_00111111,2025-01-18 03:14:37,UPI-GrowwNextbill-groww.mf@paytm-ICIC0000011-453287916786,453287916786,2025-01-18,3553.01,0.0,7883.5
CUST_00111111,2025-01-18 11:44:41,UPI-Myntra-myntra.fashion@okhdfcbank-ICIC0000011-517485813471,517485813471,2025-01-18,343.19,0.0,7540.31
CUST_00111111,2025-01-18 20:14:43,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@ibl-UTIB0001001-578985737827,578985737827,2025-01-18,2011.38,0.0,5528.93
CUST_00111111,2025-01-19 05:34:17,UPI-Swiggy-swiggy.orders@paytm-ICIC0000011-493321966763,493321966763,2025-01-19,1495.35,0.0,4033.58
CUST_00111111,2025-01-19 14:15:33,UPI-AmazonPay-amazonpay@ybl-PAYTM0123456-522562414052,522562414052,2025-01-19,745.13,0.0,3288.45
CUST_00111111,2025-01-19 23:17:20,ACH-DR-okhdfcbank-PERSONALEMI-LN_PERSONAL_8821-421145264764,421145264764,2025-01-19,2630.756800000001,0.0,657.69
CUST_00111111,2025-01-20 08:00:47,ATM-WDL-NFS-576310934360-MAIN BRANCH,576310934360,2025-01-20,20.47,0.0,637.22
CUST_00111111,2025-01-20 16:56:14,UPI-Refund-amazon.refunds@ybl-PAYTM0123456-468069629861,468069629861,2025-01-20,0.0,179.83,817.05
CUST_00111111,2025-01-21 02:18:47,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@okhdfcbank-UTIB0001001-457901993534,457901993534,2025-01-21,100.18,0.0,716.87
CUST_00111111,2025-01-21 11:07:16,UPI-Zepto-zepto.pay@okhdfcbank-KKBK0000456-470396325412,470396325412,2025-01-21,229.1,0.0,487.77
CUST_00111111,2025-01-21 20:24:43,UPI-AmazonPay-amazonpay@ibl-PAYTM0123456-582775633204,582775633204,2025-01-21,78.9,0.0,408.87
CUST_00111111,2025-01-22 04:45:53,UPI-TataPower-tatapower.bill@paytm-UTIB0001001-457108925266,457108925266,2025-01-22,44.31,0.0,364.56
CUST_00111111,2025-01-22 14:05:42,UPI-Refund-amazon.refunds@paytm-PAYTM0123456-414231824314,414231824314,2025-01-22,0.0,955.35,1319.91
CUST_00111111,2025-01-22 22:58:47,UPI-DividendCredit-zerodha.payout@paytm-HDFC0000060-445230842363,445230842363,2025-01-22,0.0,6737.38,8057.29
CUST_00111111,2025-01-23 08:18:21,UPI-GrowwNextbill-groww.mf@okicici-ICIC0000011-417977981334,417977981334,2025-01-23,1791.73,0.0,6265.56
CUST_00111111,2025-01-23 17:14:50,ACH-CR-SALARY-TATAMOTORS-NETSALARY-508384375446,508384375446,2025-01-23,0.0,88573.03,94838.59
CUST_00111111,2025-01-24 01:51:17,UPI-ZerodhaBroking-zerodha.sip@okicici-HDFC0000060-411143374934,411143374934,2025-01-24,6205.12,0.0,88633.47
CUST_00111111,2025-01-24 10:52:24,UPI-Zepto-zepto.pay@okicici-KKBK0000456-557125676044,557125676044,2025-01-24,16738.23,0.0,71895.24
CUST_00111111,2025-01-24 19:17:14,UPI-Zomato-zomato.pay@okaxis-HDFC0000060-596149979483,596149979483,2025-01-24,22550.2,0.0,49345.04
CUST_00111111,2025-01-25 04:26:05,UPI-Zepto-zepto.pay@ibl-KKBK0000456-580950744357,580950744357,2025-01-25,1914.03,0.0,47431.01
CUST_00111111,2025-01-25 13:16:25,UPI-Myntra-myntra.fashion@paytm-ICIC0000011-421198817371,421198817371,2025-01-25,7098.95,0.0,40332.06
CUST_00111111,2025-01-25 22:29:02,UPI-AirtelRecharge-airtel.bill@paytm-SBIN0001234-430048005453,430048005453,2025-01-25,12152.35,0.0,28179.71
CUST_00111111,2025-01-26 07:20:54,UPI-DividendCredit-zerodha.payout@okaxis-HDFC0000060-435498765487,435498765487,2025-01-26,0.0,1887.19,30066.9
CUST_00111111,2025-01-26 15:58:48,UPI-Myntra-myntra.fashion@ybl-ICIC0000011-478896518098,478896518098,2025-01-26,2349.0,0.0,27717.9
CUST_00111111,2025-01-27 01:25:55,UPI-DividendCredit-zerodha.payout@ibl-HDFC0000060-568803025766,568803025766,2025-01-27,0.0,1129.77,28847.67
CUST_00111111,2025-01-27 10:19:15,UPI-UberIndia-uber.pay@okaxis-HDFC0000060-553833290906,553833290906,2025-01-27,3273.43,0.0,25574.24
CUST_00111111,2025-01-27 19:29:22,UPI-GrowwNextbill-groww.mf@paytm-ICIC0000011-469296252687,469296252687,2025-01-27,6297.17,0.0,19277.07
CUST_00111111,2025-01-28 04:02:58,UPI-AirtelRecharge-airtel.bill@okaxis-SBIN0001234-473682087722,473682087722,2025-01-28,6557.01,0.0,12720.06
CUST_00111111,2025-01-28 13:09:57,UPI-IRCTC-irctc.e-ticketing@ibl-SBIN0001234-457307234474,457307234474,2025-01-28,1132.16,0.0,11587.9
CUST_00111111,2025-01-28 21:51:14,UPI-GrowwNextbill-groww.mf@paytm-ICIC0000011-470817705056,470817705056,2025-01-28,1230.78,0.0,10357.12
CUST_00111111,2025-01-29 06:41:24,ACH-DR-okhdfcbank-HOMEEMI-LN_PERSONAL_8821-400189351213,400189351213,2025-01-29,8285.695360000016,0.0,2071.42
CUST_00111111,2025-01-29 15:51:45,POS-NETC FASTag Recharge-472927676898,472927676898,2025-01-29,41.19,0.0,2030.23
CUST_00111111,2025-01-30 00:41:41,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@okicici-UTIB0001001-518994935612,518994935612,2025-01-30,364.65,0.0,1665.58
CUST_00111111,2025-01-30 09:04:56,UPI-Refund-amazon.refunds@paytm-PAYTM0123456-546669071355,546669071355,2025-01-30,0.0,916.56,2582.14
CUST_00111111,2025-01-30 18:35:19,UPI-Swiggy-swiggy.orders@okhdfcbank-ICIC0000011-441027782882,441027782882,2025-01-30,227.91,0.0,2354.23
CUST_00111111,2025-01-31 03:12:22,UPI-DividendCredit-zerodha.payout@ibl-HDFC0000060-457371353798,457371353798,2025-01-31,0.0,1780.68,4134.91
CUST_00111111,2025-01-31 12:32:37,ATM-WDL-S1AC494930775747-SBI ATM TOWN CENTER,494930775747,2025-01-31,361.68,0.0,3773.23
CUST_00111111,2025-01-31 21:25:14,ATM-WDL-NFS-441873687513-MAIN BRANCH,441873687513,2025-01-31,1009.39,0.0,2763.84
CUST_00111111,2025-02-01 06:33:14,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@okhdfcbank-UTIB0001001-450726878298,450726878298,2025-02-01,708.51,0.0,2055.33
CUST_00111111,2025-02-01 15:24:40,ATM-WDL-NFS-494164955905-MAIN BRANCH,494164955905,2025-02-01,460.38,0.0,1594.95
CUST_00111111,2025-02-01 23:48:22,ATM-WDL-NFS-428781770660-MAIN BRANCH,428781770660,2025-02-01,306.05,0.0,1288.9
CUST_00111111,2025-02-02 09:24:32,UPI-Refund-amazon.refunds@ybl-PAYTM0123456-462151140389,462151140389,2025-02-02,0.0,4609.11,5898.01
CUST_00111111,2025-02-02 17:45:34,UPI-OlaCabs-olacabs@paytm-ICIC0000011-461107057338,461107057338,2025-02-02,397.23,0.0,5500.78
CUST_00111111,2025-02-03 02:44:40,UPI-Refund-amazon.refunds@paytm-PAYTM0123456-474424318380,474424318380,2025-02-03,0.0,2334.45,7835.23
CUST_00111111,2025-02-03 11:37:12,UPI-IRCTC-irctc.e-ticketing@okhdfcbank-SBIN0001234-540194096565,540194096565,2025-02-03,60.24,0.0,7774.99
CUST_00111111,2025-02-03 20:10:53,NEFT-CR-TATAMOTORS-MONTHLY SALARY-472887315618,472887315618,2025-02-03,0.0,70604.65,78379.64
CUST_00111111,2025-02-04 05:07:22,UPI-BigBasket-bigbasket@okhdfcbank-SBIN0001234-563674342652,563674342652,2025-02-04,17704.27,0.0,60675.37
CUST_00111111,2025-02-04 14:54:13,UPI-DividendCredit-zerodha.payout@okicici-HDFC0000060-517311350815,517311350815,2025-02-04,0.0,3035.53,63710.9
CUST_00111111,2025-02-04 23:22:35,UPI-Blinkit-blinkit.commerce@ybl-UTIB0001001-558482166057,558482166057,2025-02-04,20888.92,0.0,42821.98
CUST_00111111,2025-02-05 08:40:27,UPI-DividendCredit-zerodha.payout@okicici-HDFC0000060-401872852789,401872852789,2025-02-05,0.0,1142.83,43964.81
CUST_00111111,2025-02-05 17:12:41,UPI-Refund-amazon.refunds@ibl-PAYTM0123456-419032277411,419032277411,2025-02-05,0.0,6565.48,50530.29
CUST_00111111,2025-02-06 02:26:08,UPI-IRCTC-irctc.e-ticketing@paytm-SBIN0001234-581736883846,581736883846,2025-02-06,4572.98,0.0,45957.31
CUST_00111111,2025-02-06 11:13:59,UPI-Zepto-zepto.pay@okhdfcbank-KKBK0000456-581716993942,581716993942,2025-02-06,13147.81,0.0,32809.5
CUST_00111111,2025-02-06 20:22:43,UPI-Zomato-zomato.pay@ybl-HDFC0000060-551593684768,551593684768,2025-02-06,6089.21,0.0,26720.29
CUST_00111111,2025-02-07 05:16:17,UPI-OlaCabs-olacabs@ibl-ICIC0000011-507118046311,507118046311,2025-02-07,884.31,0.0,25835.98
CUST_00111111,2025-02-07 14:08:41,ACH-DR-okhdfcbank-AUTOEMI-552067934933,552067934933,2025-02-07,14500.0,0.0,11335.98
CUST_00111111,2025-02-07 22:42:01,UPI-TataPower-tatapower.bill@okicici-UTIB0001001-516866844737,516866844737,2025-02-07,3573.99,0.0,7761.99
CUST_00111111,2025-02-08 07:40:11,UPI-OlaCabs-olacabs@okhdfcbank-ICIC0000011-522256193353,522256193353,2025-02-08,930.96,0.0,6831.03
CUST_00111111,2025-02-08 16:48:51,UPI-BigBasket-bigbasket@paytm-SBIN0001234-581117445413,581117445413,2025-02-08,1739.77,0.0,5091.26
CUST_00111111,2025-02-09 01:55:03,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@okaxis-UTIB0001001-570222184823,570222184823,2025-02-09,1582.43,0.0,3508.83
CUST_00111111,2025-02-09 10:51:25,UPI-Swiggy-swiggy.orders@ybl-ICIC0000011-461462783589,461462783589,2025-02-09,793.84,0.0,2714.99
CUST_00111111,2025-02-09 19:04:25,UPI-Refund-amazon.refunds@paytm-PAYTM0123456-569544419587,569544419587,2025-02-09,0.0,540.74,3255.73
CUST_00111111,2025-02-10 04:25:19,UPI-Zomato-zomato.pay@okicici-HDFC0000060-575604620893,575604620893,2025-02-10,696.93,0.0,2558.8
CUST_00111111,2025-02-10 13:26:32,UPI-DividendCredit-zerodha.payout@ybl-HDFC0000060-466141005411,466141005411,2025-02-10,0.0,367.49,2926.29
CUST_00111111,2025-02-10 22:39:49,UPI-Swiggy-swiggy.orders@okhdfcbank-ICIC0000011-429572847881,429572847881,2025-02-10,20.11,0.0,2906.18
CUST_00111111,2025-02-11 07:39:13,UPI-Refund-amazon.refunds@okicici-PAYTM0123456-593092993840,593092993840,2025-02-11,0.0,2089.24,4995.42
CUST_00111111,2025-02-11 15:43:31,UPI-AmazonPay-amazonpay@paytm-PAYTM0123456-466818549113,466818549113,2025-02-11,1145.11,0.0,3850.31
CUST_00111111,2025-02-12 01:30:34,UPI-TataPower-tatapower.bill@okicici-UTIB0001001-582384253950,582384253950,2025-02-12,964.06,0.0,2886.25
CUST_00111111,2025-02-12 09:53:17,ATM-WDL-S1AC524087729489-SBI ATM TOWN CENTER,524087729489,2025-02-12,338.83,0.0,2547.42
CUST_00111111,2025-02-12 19:24:06,UPI-Zomato-zomato.pay@okhdfcbank-HDFC0000060-554218766777,554218766777,2025-02-12,584.47,0.0,1962.95
CUST_00111111,2025-02-13 03:53:53,UPI-Myntra-myntra.fashion@okicici-ICIC0000011-475753179055,475753179055,2025-02-13,456.94,0.0,1506.01
CUST_00111111,2025-02-13 12:35:15,UPI-IRCTC-irctc.e-ticketing@paytm-SBIN0001234-521438471343,521438471343,2025-02-13,62.97,0.0,1443.04
CUST_00111111,2025-02-13 21:30:42,UPI-AirtelRecharge-airtel.bill@okaxis-SBIN0001234-491361320729,491361320729,2025-02-13,144.97,0.0,1298.07
CUST_00111111,2025-02-14 06:19:54,UPI-OlaCabs-olacabs@okhdfcbank-ICIC0000011-460777354902,460777354902,2025-02-14,442.47,0.0,855.6
CUST_00111111,2025-02-14 15:54:27,UPI-Flipkart-flipkart.pay@okhdfcbank-HDFC0000060-418098789804,418098789804,2025-02-14,268.75,0.0,586.85
CUST_00111111,2025-02-15 00:39:02,ACH-CR-SALARY-TATAMOTORS-NETSALARY-513670279354,513670279354,2025-02-15,0.0,76556.93,77143.78
CUST_00111111,2025-02-15 09:54:37,UPI-UberIndia-uber.pay@okicici-HDFC0000060-504883717791,504883717791,2025-02-15,13578.82,0.0,63564.96
CUST_00111111,2025-02-15 18:52:01,UPI-ZerodhaBroking-zerodha.sip@okhdfcbank-HDFC0000060-505551786335,505551786335,2025-02-15,10965.02,0.0,52599.94
CUST_00111111,2025-02-16 03:09:41,UPI-TataPower-tatapower.bill@okhdfcbank-UTIB0001001-506315366141,506315366141,2025-02-16,13304.49,0.0,39295.45
CUST_00111111,2025-02-16 12:35:13,UPI-Zepto-zepto.pay@ybl-KKBK0000456-534091192652,534091192652,2025-02-16,349.06,0.0,38946.39
CUST_00111111,2025-02-16 21:13:59,UPI-SBI-Loans-sbiloan.emi@ibl-SBIN0001234-491864442188,491864442188,2025-02-16,14500.0,0.0,24446.39
CUST_00111111,2025-02-17 06:26:02,UPI-Myntra-myntra.fashion@paytm-ICIC0000011-548701461369,548701461369,2025-02-17,1527.74,0.0,22918.65
CUST_00111111,2025-02-17 15:10:53,POS-NETC FASTag Recharge-407142529575,407142529575,2025-02-17,7652.66,0.0,15265.99
CUST_00111111,2025-02-17 23:37:23,UPI-ZerodhaBroking-zerodha.sip@ybl-HDFC0000060-528277149795,528277149795,2025-02-17,1987.24,0.0,13278.75
CUST_00111111,2025-02-18 08:49:46,UPI-Refund-amazon.refunds@okhdfcbank-PAYTM0123456-457240543848,457240543848,2025-02-18,0.0,6688.81,19967.56
CUST_00111111,2025-02-18 17:42:42,UPI-Blinkit-blinkit.commerce@okhdfcbank-UTIB0001001-474642778724,474642778724,2025-02-18,6756.11,0.0,13211.45
CUST_00111111,2025-02-19 02:47:32,UPI-Swiggy-swiggy.orders@okaxis-ICIC0000011-415201689086,415201689086,2025-02-19,3946.53,0.0,9264.92
CUST_00111111,2025-02-19 12:04:31,ATM-WDL-NFS-580205169491-MAIN BRANCH,580205169491,2025-02-19,1257.99,0.0,8006.93
CUST_00111111,2025-02-19 20:23:50,UPI-Swiggy-swiggy.orders@ybl-ICIC0000011-567591256054,567591256054,2025-02-19,898.4,0.0,7108.53
CUST_00111111,2025-02-20 05:35:03,UPI-DividendCredit-zerodha.payout@okicici-HDFC0000060-432940074929,432940074929,2025-02-20,0.0,2134.34,9242.87
CUST_00111111,2025-02-20 14:30:14,UPI-Swiggy-swiggy.orders@okaxis-ICIC0000011-471723655920,471723655920,2025-02-20,2256.22,0.0,6986.65
CUST_00111111,2025-02-20 23:47:21,UPI-GrowwNextbill-groww.mf@okaxis-ICIC0000011-446468544704,446468544704,2025-02-20,251.17,0.0,6735.48
CUST_00111111,2025-02-21 07:51:47,POS-NETC FASTag Recharge-485593918646,485593918646,2025-02-21,2334.12,0.0,4401.36
CUST_00111111,2025-02-21 17:12:52,UPI-DividendCredit-zerodha.payout@ybl-HDFC0000060-597317113733,597317113733,2025-02-21,0.0,1926.24,6327.6
CUST_00111111,2025-02-22 02:21:59,UPI-IRCTC-irctc.e-ticketing@paytm-SBIN0001234-467118495018,467118495018,2025-02-22,1644.44,0.0,4683.16
CUST_00111111,2025-02-22 11:35:22,ATM-WDL-NFS-566147627444-MAIN BRANCH,566147627444,2025-02-22,1155.91,0.0,3527.25
CUST_00111111,2025-02-22 19:56:48,UPI-Blinkit-blinkit.commerce@ibl-UTIB0001001-518252240408,518252240408,2025-02-22,373.05,0.0,3154.2
CUST_00111111,2025-02-23 05:03:24,ATM-WDL-S1AC492975490316-SBI ATM TOWN CENTER,492975490316,2025-02-23,897.19,0.0,2257.01
CUST_00111111,2025-02-23 14:20:46,UPI-BigBasket-bigbasket@okhdfcbank-SBIN0001234-427875204077,427875204077,2025-02-23,722.72,0.0,1534.29
CUST_00111111,2025-02-23 23:16:58,UPI-AmazonPay-amazonpay@ybl-PAYTM0123456-595248093781,595248093781,2025-02-23,276.79,0.0,1257.5
CUST_00111111,2025-02-24 08:06:15,ATM-WDL-S1AC475808137369-SBI ATM TOWN CENTER,475808137369,2025-02-24,291.32,0.0,966.18
CUST_00111111,2025-02-24 16:43:40,UPI-Blinkit-blinkit.commerce@okaxis-UTIB0001001-562053523619,562053523619,2025-02-24,272.17,0.0,694.01
CUST_00111111,2025-02-25 02:04:24,UPI-AmazonPay-amazonpay@okaxis-PAYTM0123456-425489006908,425489006908,2025-02-25,92.03,0.0,601.98
CUST_00111111,2025-02-25 10:54:41,POS-NETC FASTag Recharge-556614730325,556614730325,2025-02-25,33.39,0.0,568.59
CUST_00111111,2025-02-25 19:22:11,UPI-Zomato-zomato.pay@okaxis-HDFC0000060-533267251713,533267251713,2025-02-25,21.61,0.0,546.98
CUST_00111111,2025-02-26 04:09:28,ACH-DR-okhdfcbank-AUTOEMI-472146140638,472146140638,2025-02-26,500.0,0.0,46.98
CUST_00111111,2025-02-26 13:31:27,UPI-AirtelRecharge-airtel.bill@paytm-SBIN0001234-551510419857,551510419857,2025-02-26,33.99,0.0,12.99
CUST_00111111,2025-02-26 21:52:22,UPI-Myntra-myntra.fashion@okhdfcbank-ICIC0000011-598605111952,598605111952,2025-02-26,35.68,0.0,0.0
CUST_00111111,2025-02-27 07:34:03,UPI-Refund-amazon.refunds@okhdfcbank-PAYTM0123456-590010744457,590010744457,2025-02-27,0.0,195.16,195.16
CUST_00111111,2025-02-27 16:08:39,UPI-Blinkit-blinkit.commerce@paytm-UTIB0001001-407700588051,407700588051,2025-02-27,34.2,0.0,160.96
CUST_00111111,2025-02-28 01:01:26,UPI-Refund-amazon.refunds@okaxis-PAYTM0123456-467395712653,467395712653,2025-02-28,0.0,1946.63,2107.59
CUST_00111111,2025-02-28 10:01:54,UPI-Myntra-myntra.fashion@okaxis-ICIC0000011-544111068998,544111068998,2025-02-28,170.96,0.0,1936.63
CUST_00111111,2025-02-28 19:02:56,UPI-Flipkart-flipkart.pay@ibl-HDFC0000060-495910018331,495910018331,2025-02-28,71.57,0.0,1865.06
CUST_00111111,2025-03-01 03:42:03,UPI-DividendCredit-zerodha.payout@paytm-HDFC0000060-461209312713,461209312713,2025-03-01,0.0,1994.77,3859.83
CUST_00111111,2025-03-01 12:38:26,UPI-Swiggy-swiggy.orders@ybl-ICIC0000011-592252140476,592252140476,2025-03-01,866.57,0.0,2993.26
CUST_00111111,2025-03-01 22:03:05,UPI-TataPower-tatapower.bill@ibl-UTIB0001001-475094061122,475094061122,2025-03-01,1022.7,0.0,1970.56
CUST_00111111,2025-03-02 06:49:10,UPI-Blinkit-blinkit.commerce@ybl-UTIB0001001-478143139993,478143139993,2025-03-02,232.9,0.0,1737.66
CUST_00111111,2025-03-02 15:24:50,UPI-Zomato-zomato.pay@okicici-HDFC0000060-593334295077,593334295077,2025-03-02,175.65,0.0,1562.01
CUST_00111111,2025-03-03 00:03:04,UPI-BigBasket-bigbasket@okicici-SBIN0001234-417069466762,417069466762,2025-03-03,56.72,0.0,1505.29
CUST_00111111,2025-03-03 09:04:21,UPI-DividendCredit-zerodha.payout@paytm-HDFC0000060-536377203938,536377203938,2025-03-03,0.0,8318.45,9823.74
CUST_00111111,2025-03-03 18:30:41,UPI-Flipkart-flipkart.pay@okhdfcbank-HDFC0000060-530070246993,530070246993,2025-03-03,2397.53,0.0,7426.21
CUST_00111111,2025-03-04 02:59:51,ATM-WDL-S1AC417031682715-SBI ATM TOWN CENTER,417031682715,2025-03-04,462.82,0.0,6963.39
CUST_00111111,2025-03-04 11:50:49,UPI-Refund-amazon.refunds@okhdfcbank-PAYTM0123456-420710829020,420710829020,2025-03-04,0.0,820.01,7783.4
CUST_00111111,2025-03-04 20:43:51,UPI-PaytmMoneyLtd-PaytmMoney.MFAUTOPAY.BRK@ibl-UTIB0001001-574276978822,574276978822,2025-03-04,1950.98,0.0,5832.42
